,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30,bucket_31
687,2022/07/14 13:03,691,2,1,1,54,1,b'}Q',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,2022/07/14 13:05,692,1,1,1,41,1,b'\x17\x9e',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2022/07/14 13:05,693,2,1,1,50,1,b'\xdd\xbb',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,2022/07/14 13:06,694,2,1,1,32,1,b'l{',1,"[32, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
691,2022/07/14 13:07,695,2,1,1,37,1,b'\x96\xa0',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,2022/07/14 13:08,696,3,1,1,40,1,b'\xb3J',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,2022/07/14 13:09,697,2,1,1,34,1,b'z\xa1',1,"[34, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
694,2022/07/14 13:11,698,2,1,1,29,1,b'%\xbf',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,2022/07/14 13:12,699,2,1,1,37,1,b'\xfdq',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,2022/07/14 13:15,700,2,1,1,47,1,b'\x17\xc9',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,2022/07/14 13:16,701,2,1,1,43,1,b'W\\',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,2022/07/14 13:16,702,3,1,1,37,1,b'1}',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2022/07/14 13:17,703,3,1,1,47,1,b'\xa2\xe8',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,2022/07/14 13:18,704,2,1,1,31,1,b'\n\x81',1,"[31, 39]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
701,2022/07/14 13:18,705,3,1,1,51,1,"b',z'",1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,2022/07/14 13:21,706,2,1,1,45,2,b'\xb1\xd1',2,"[45, 45]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2022/07/14 13:21,707,3,1,1,38,1,b'\t*',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,2022/07/14 13:23,708,3,1,1,51,1,b'F\xae',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,2022/07/14 13:24,709,2,1,1,29,1,b'\x1d\xfb',1,"[29, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
706,2022/07/14 13:25,710,2,1,1,25,1,b'\x8a\xad',1,[25],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,2022/07/14 13:26,711,2,1,1,44,1,b'\xfb\xe9',1,"[44, 45, 48]",1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,2022/07/14 13:27,712,2,1,1,41,1,b'6\x07',1,"[41, 46]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2022/07/14 13:27,713,3,1,1,49,1,b'\xa9!',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,2022/07/14 13:28,714,3,1,1,35,1,"b'm""'",1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,2022/07/14 13:29,715,2,1,1,32,1,b'H\xd1',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,2022/07/14 13:30,716,2,1,1,43,1,b'\x19u',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,2022/07/14 13:31,717,2,1,1,36,1,b'\\\x81',1,"[36, 37]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,2022/07/14 13:31,718,3,1,1,43,1,b'\xd09',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,2022/07/14 13:33,719,2,1,1,49,1,b'\xb2n',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,2022/07/14 13:34,720,1,1,1,38,1,b'T\xc7',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,2022/07/14 13:34,721,3,1,1,51,1,b'\t\xd3',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,2022/07/14 13:37,722,2,1,1,36,1,b'\x9f\xab',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,2022/07/14 13:37,723,3,1,1,49,1,b'\xac\x17',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2022/07/14 13:38,724,3,1,1,47,1,b'\x0b\x1e',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,2022/07/14 13:39,725,2,1,1,37,1,b'\xa8o',1,"[37, 42, 46]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
722,2022/07/14 13:40,726,2,1,1,50,1,b'\x14\x06',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2022/07/14 13:41,727,3,1,1,33,1,b'\x906',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2022/07/14 13:42,728,2,1,1,43,1,b'\xcd\x1a',1,"[43, 44, 47, 50]",1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
725,2022/07/14 13:43,729,2,1,1,49,1,b'Y\x17',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,2022/07/14 13:44,730,2,1,1,37,1,b'\xd7\xd5',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,2022/07/14 13:44,731,3,1,1,45,1,b'\x1a\xab',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2022/07/14 13:46,732,1,1,1,39,1,b'f\xe3',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,2022/07/14 13:46,733,2,1,1,47,1,b'\xa8\x9c',1,"[47, 48]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,2022/07/14 13:47,734,1,1,1,36,1,b'g\x9f',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,2022/07/14 13:49,735,2,1,1,54,1,b'\x8fg',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,2022/07/14 13:50,736,2,1,1,68,1,b'\xb5\xda',1,[68],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,2022/07/14 13:51,737,2,1,1,30,1,b'\xe0\x10',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,2022/07/14 13:52,738,2,1,1,34,1,b'\xde9',1,"[34, 35, 45]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
735,2022/07/14 13:53,739,2,1,1,34,1,b'\x1c&',1,"[34, 36, 36]",0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2022/07/14 13:54,740,2,1,1,44,1,b'xO',1,"[44, 47]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,2022/07/14 13:54,741,2,1,1,42,1,b'\xc9\x8d',1,"[42, 45]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,2022/07/14 13:55,742,2,1,1,50,1,b'!\x85',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,2022/07/14 13:56,743,2,1,1,36,1,"b'""\x15'",1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,2022/07/14 13:57,744,2,1,1,34,1,b'\xbam',1,"[34, 41, 44]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
741,2022/07/14 13:58,745,2,1,1,39,1,"b',\x12'",1,"[39, 45]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
742,2022/07/14 13:59,746,2,1,1,33,1,b'\xc4[',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,2022/07/14 14:00,747,2,1,1,40,1,b'\xbe\xf9',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,2022/07/14 14:00,748,3,1,1,41,1,b'\x93\xc8',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,2022/07/14 14:01,749,2,1,1,39,1,b'\xe9:',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,2022/07/14 14:02,750,3,1,1,45,1,b'\xb45',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,2022/07/14 14:03,751,3,1,1,39,1,b'\xf7*',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,2022/07/14 14:04,752,3,1,1,39,1,b'\x1a\x80',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,2022/07/14 14:06,753,2,1,1,36,1,b'\xe8/',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,2022/07/14 14:08,754,3,1,1,45,1,b'\xaa\x08',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,2022/07/14 14:09,755,1,1,1,30,1,b'\xc3\x95',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,2022/07/14 14:09,756,2,1,1,37,1,b'\t\x03',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,2022/07/14 14:10,757,2,1,1,42,1,b'\xe7\xe9',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,2022/07/14 14:10,758,3,1,1,45,1,b'2\xbb',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,2022/07/14 14:11,759,3,1,1,37,1,b'\xd7\x17',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,2022/07/14 14:12,760,3,1,1,44,1,b'\x01o',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,2022/07/14 14:13,761,2,1,1,36,1,b'\xe1\xd6',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,2022/07/14 14:15,762,2,1,1,46,1,b'\x94\x0b',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,2022/07/14 14:16,763,2,1,1,41,1,b'\x19\xbb',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2022/07/14 14:17,764,2,1,1,34,1,b'\xb2\x84',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,2022/07/14 14:17,765,3,1,1,44,1,b'5;',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2022/07/14 14:18,766,2,1,1,32,1,b'\xf6\xdb',1,"[32, 36]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,2022/07/14 14:19,767,2,1,1,42,1,b'\xb1`',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2022/07/14 14:19,768,3,1,1,42,1,b'W\r',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2022/07/14 14:20,769,2,1,1,29,1,b'\xa3\xee',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,2022/07/14 14:21,770,2,1,1,38,1,b'l\xe1',1,"[38, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
767,2022/07/14 14:22,771,2,1,1,35,1,b' ;',1,"[35, 43, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
768,2022/07/14 14:22,772,3,1,1,48,1,"b'""H'",1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,2022/07/14 14:23,773,1,1,1,43,1,b'\xc0\xbf',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,2022/07/14 14:23,774,2,1,1,45,1,b'\x15\xc6',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,2022/07/14 14:24,775,2,1,1,44,1,b'\x96\xc2',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,2022/07/14 14:24,776,3,1,1,48,1,b'Q\xeb',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,2022/07/14 14:25,777,2,1,1,34,1,b'\x82\xde',1,"[34, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
774,2022/07/14 14:25,778,3,1,1,47,1,b'\xc5\xc3',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,2022/07/14 14:25,779,3,1,1,38,1,b'f>',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,2022/07/14 14:27,780,1,1,1,38,1,b'\xb4\xaa',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,2022/07/14 14:28,781,2,1,1,32,1,b'\xb2.',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,2022/07/14 14:29,782,2,1,1,44,1,b'Zn',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,2022/07/14 14:29,783,3,1,1,47,1,b'RZ',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,2022/07/14 14:31,784,2,1,1,40,1,b'SJ',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,2022/07/14 14:32,785,2,1,1,35,1,b'z\xd3',1,"[35, 45, 46, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
782,2022/07/14 14:33,786,2,1,1,41,1,b'\xa1\x91',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,2022/07/14 14:34,787,2,1,1,36,1,b'\t}',1,"[36, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
784,2022/07/14 14:34,788,3,1,1,29,1,b'\xeeP',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,2022/07/14 14:35,789,2,1,1,20,1,b'\x08\x8e',1,"[20, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
786,2022/07/14 14:38,790,2,1,1,50,1,b'\x95S',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2022/07/14 14:39,791,2,1,1,41,1,b'-/',1,"[41, 42, 47]",1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
788,2022/07/14 14:39,792,3,1,1,45,1,b'r\x9c',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,2022/07/14 14:40,793,2,1,1,43,1,b'\x05P',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,2022/07/14 14:42,794,2,1,1,42,1,b'eM',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,2022/07/14 14:42,795,3,1,1,49,1,b'\x14_',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,2022/07/14 14:42,796,2,1,1,45,1,b'\xc7\xac',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,2022/07/14 14:43,797,1,1,1,42,1,b'\xb5\x1a',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,2022/07/14 14:43,798,2,1,1,40,1,b'\x8c\x11',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,2022/07/14 14:43,799,3,1,1,37,1,b'\x16\x01',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,2022/07/14 14:44,800,3,1,1,50,1,b'\xaa\xfe',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,2022/07/14 14:45,801,2,1,1,42,1,b'\x07\xde',1,"[42, 56]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
798,2022/07/14 14:48,802,2,1,1,49,1,b'8\xef',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,2022/07/14 14:49,803,2,1,1,28,1,b'2D',1,"[28, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
800,2022/07/14 14:50,804,2,1,1,53,1,b'}:',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,2022/07/14 14:51,805,2,1,1,40,1,b'\n\x8d',1,"[40, 43]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,2022/07/14 14:52,806,3,1,1,40,1,b'\xa8]',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,2022/07/14 14:53,807,2,1,1,35,1,b'\x01\x14',1,"[35, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
804,2022/07/14 14:53,808,3,1,1,46,1,b'\x88\xbd',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,2022/07/14 14:55,809,1,1,1,35,1,b'\x86\x9e',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2022/07/14 14:55,810,2,1,1,37,1,b'S\xe7',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,2022/07/14 14:55,811,3,1,1,45,1,b'N\x13',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,2022/07/14 14:57,812,2,1,1,35,1,b':\x03',1,"[35, 44, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
809,2022/07/14 14:58,813,2,1,1,40,1,b'\x94*',1,"[40, 47]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
810,2022/07/14 14:59,814,2,1,1,47,1,b'`\xd9',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,2022/07/14 14:59,815,3,1,1,29,1,b'd\xd9',1,"[29, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
812,2022/07/14 15:00,816,1,1,1,34,1,b'\t0',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,2022/07/14 15:01,817,1,1,1,37,1,b'\xc5\xa4',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,2022/07/14 15:01,818,2,1,1,35,1,b'\x86\xdc',1,"[35, 46, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
815,2022/07/14 15:01,819,3,1,1,49,1,b'\x026',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,2022/07/14 15:02,820,3,1,1,42,1,b'\xf2Q',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,2022/07/14 15:03,821,2,1,1,40,1,b' ?',1,"[40, 42, 46]",0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
818,2022/07/14 15:04,822,3,1,1,40,1,b'\xaa\xd8',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2022/07/14 15:05,823,1,1,1,36,1,b'\xc8\xbb',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,2022/07/14 15:05,824,2,1,1,38,1,b'W\xc8',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,2022/07/14 15:07,825,2,1,1,44,2,b'{+',2,"[44, 44]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2022/07/14 15:08,826,2,1,1,49,1,b'4E',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,2022/07/14 15:09,827,2,1,1,42,1,b'm\x85',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,2022/07/14 15:10,828,3,1,1,44,1,b'f5',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,2022/07/14 15:11,829,2,1,1,53,1,b'\x9cS',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,2022/07/14 15:12,830,3,1,1,46,1,b'>\xbc',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,2022/07/14 15:14,831,2,1,1,37,1,b'\x14\xf6',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,2022/07/14 15:14,832,3,1,1,50,1,b'Mc',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,2022/07/14 15:14,833,3,1,1,40,1,b'\x82x',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,2022/07/14 15:17,834,2,1,1,35,1,b'\xaa}',1,"[35, 40]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
831,2022/07/14 15:17,835,3,1,1,41,1,b'\xb4\x19',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,2022/07/14 15:18,836,2,1,1,41,1,b'M\x86',1,"[41, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
833,2022/07/14 15:20,837,2,1,1,26,1,b'\xc5+',1,[26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,2022/07/14 15:21,838,2,1,1,39,1,b'&\xa2',1,"[39, 43, 46]",0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
835,2022/07/14 15:23,839,2,1,1,38,1,b'52',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,2022/07/14 15:25,840,2,1,1,48,1,b'\\\x83',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,2022/07/14 15:26,841,2,1,1,29,1,b'\x97\xdf',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,2022/07/14 15:26,842,3,1,1,47,1,b'\xe7\xaf',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,2022/07/14 15:28,843,2,1,1,43,1,b'\xd1h',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,2022/07/14 15:28,844,3,1,1,43,1,b'GE',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2022/07/14 15:29,845,2,1,1,42,1,b']#',1,"[42, 47]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
842,2022/07/14 15:30,846,2,1,1,48,1,b'\xedV',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,2022/07/14 15:30,847,3,1,1,39,1,b'\xa8\xd3',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,2022/07/14 15:30,848,3,1,1,45,1,b'\xd9\xc6',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,2022/07/14 15:31,849,2,1,1,49,1,b'\xa4D',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,2022/07/14 15:32,850,2,1,1,44,1,b'\x94\xdb',1,"[44, 50]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
847,2022/07/14 15:33,851,2,1,1,43,1,b'\xe2\x9c',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,2022/07/14 15:34,852,2,1,1,38,1,b'\xf8i',1,"[38, 40, 44]",0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
849,2022/07/14 15:34,853,3,1,1,43,1,b'c\xe9',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,2022/07/14 15:35,854,2,1,1,37,1,b'\t\xdf',1,"[37, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
851,2022/07/14 15:35,855,3,1,1,54,1,b'\x81\xf8',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,2022/07/14 15:36,856,1,1,1,39,1,b'E\x1b',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,2022/07/14 15:36,857,3,1,1,44,1,b'\xfbb',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,2022/07/14 15:37,858,2,1,1,57,1,b'\x04\x87',1,[57],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,2022/07/14 15:39,859,2,1,1,33,1,b')\x9b',1,"[33, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
856,2022/07/14 15:40,860,2,1,1,42,1,b'\xe9P',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,2022/07/14 15:40,861,3,1,1,55,1,b'\x02\t',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,2022/07/14 15:41,862,2,1,1,38,1,b'\xaa\x06',1,"[38, 40]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,2022/07/14 15:42,863,2,1,1,40,1,b'Dh',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,2022/07/14 15:44,864,2,1,1,39,1,b'\xfeT',1,"[39, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
861,2022/07/14 15:44,865,3,1,1,52,1,b'\x05\x81',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,2022/07/14 15:44,866,3,1,1,41,1,b'\xda\xd9',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2022/07/14 15:45,867,3,1,1,40,1,b'\\\x8c',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,2022/07/14 15:46,868,3,1,1,44,1,b'\xbbW',1,"[44, 45]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
